id,category,text
1325862960862990337,2,"Hopefully, this is good news for our friends in the #EventsIndustry we are keeping everything crossed 🤞 #Pfizervaccine #eventprofs  https://t.co/XyquVR1l60"
1336454387653357581,0,@SkyNews Anyone who supports this vaccine is anti-safety. https://t.co/dQqd8evkm5
1341798780304240641,1,"If we eat him, do we inherit the immunity from the vaccine? Asking for friends. https://t.co/NQkKYiUv5a"
1325867013932244992,2,"An excellent thread on today's developments of a #covid19 vaccine - it's a great start, but still lots to come and consider. 👇 https://t.co/WxI7tHLi6k"
1326089979123077122,0,@MetroUK This vaccine will kill you. Do not take it. Not one person has died of old age this year. Everyone who took the flu vaccine has died if they had coronavirus. But it is a fake virus as it cannot be passed on . Take your masks off you idiots.
1336529010768146433,1,Dude you have had NOTHING to do with the vaccine! Stop trying to take credit!!! #BidenCheated2020 AND EVERYONE KNOWS IT https://t.co/cpJlCnrh9l
1326106738710503426,2,A vaccine against Covid-19 - brilliant! With luck it’ll immunise us against further Farage too!
1346183069267619844,0,"@davidkurten Safe, effective solution, repurposed generics suppressed and fraulently discredited. Same dose of Ivermectin as for Malaria &amp; parasites, 3.7 billion doses human safety record.Prophylaxis &amp; Treatment IVM workshttps://t.co/sAd4G1AbjkNegates need for vaccine, lockdown, masks etc."
1325828860622073856,2,"I will 100% get the vaccine, may not be first in line for it LOL but I’ll definitely get it!  https://t.co/pyFnfwohK3"
1325880680966971393,2,"Adam Schiff Some good news to start your week: Pfizer's COVID-19 vaccine may be more than 90% effective.  There’s light at the end of the tunnel, but the virus is still spreading.  As scientists continue to work on a vaccine, we all have to do our part. Wear a mask. Be safe."
1326253882541023235,2,"READ IT. Guess who gets it first? Vulnerable populations, not front line workers. That way if there's something wrong with the vaccine, the sickest are killed off first. FUCK YOU, YOU SONOFABITCH! DIE IN A FIRE, or better yet, of COVID-19! https://t.co/f5eZ6B6Wm5"
1325796024460345346,2,Great news everyone!  There's finally something specific for anti-vaxxers to not take and die! 👇👍✌️  #AntiVaxxer #vaccine #COVID19vaccine https://t.co/jKN9VBG8cr
1325717770756042753,1,"@cobbo3 ..Worldwide, 11 COVID-19 vaccine candidates are currently in phase three trials, the final stage before regulatory approval. Four are Chinese. The most promising of these, developed by Wuhan-based Sinopharm, is already being given to frontline workers in the United Arab Emirate"
1326251898723299330,1,Where things stand right now with COVID-19 treatments and vaccines https://t.co/ubJLpbyqg9 https://t.co/uIsLHikcIk
1336264085978173442,0,@spandrasx @SkyNews @DermotMurnaghan Anyone who supports this vaccine is anti-safety - https://t.co/dQqd8evkm5
1325871392341028864,2,"GOOD NEWS...!!!  Pfizer, BioNTech Covid-19 vaccine found to be 90pc effective https://t.co/7suCIYQ7lx via @BD_Africa"
1328711265238216706,2,"Here's what you need to know for Tuesday, November 17th, including a COVID-19 update for Manitoba, more good news on the vaccine front and more!  #TomandVicki https://t.co/vbc6tael9f"
1326115837070077953,0,Possibly but the market does not seem to believe it as much as for US vaccines...@Deltaone https://t.co/F1wxJQrpEI
1338903787822465025,2,"@THEabbyhester @AngEverAfter if you get infected due to your unwillingness to get a vaccine, have fun having this whole ventilator shoved up your throat because of covid-19 lmao https://t.co/xvpZmyYotf"
1344191851075694592,2,wahoo!🥳UK approves the @AstraZeneca  @UniofOxford #CovidVaccine https://t.co/54H6eVCLha#COVID19
1325820828504748033,0,"It's a miracle! Over night, Bill Gates, umm I mean Joe Biden managed to create a Covid-19 vaccine. No thanks, I'll pass on their poison. https://t.co/Ag2iqhrplt"
1338531796204470281,1,I would like to know if it's true that members of the FDA will wait 5 years to gather enough data on the COVID-19 vaccine before getting vaccinated. And if so what is the reason behind it?
1326081582504013825,0,We do not need a vaccine to escape lockdown. #FalseNarrative #ScamdemicIsOver #SCAMDEMIC2020 https://t.co/aRIKSZoRzf
1325778844373147650,2,Promising COVID19 vaccine update! https://t.co/405aDubYYK
1344362504160489474,1,"@davewiner Nightmare scenario: Covid-19 B.1.1.7, aka the English variant, proves to be infectious even if you're vaccinated."
1336321040062943237,0,So what happens if we give the #vaccine to all health care workers and long term care facilities and they develop side effects...who’s gonna take care of the caregivers...!? Fast tracked and not enough time https://t.co/4VkZOuATcN
1326161331901394944,0,"No I would not risk having  an MRNA vaccine, its far to early https://t.co/zSAmqa8LL6"
1325852056587018240,0,There's no way I'd use a coronavirus vaccine from Pfizer.  No. Fucking. Way. https://t.co/hciQPQHyCC
1339677121904570369,0,"Question: When someone you love experiences an extraordinarily rare, adverse side effect from a liability-free manufacturered covid19 vaccine would you still consider that vaccine safe?🤔Answer: NO! https://t.co/7QgjoAj6yZ"
1326124328224653312,1,Brazil suspends trial of China's Sinovac COVID-19 vaccine following loss of life
1326507186839822336,1,"$HLT Argus upgrades Hilton Worldwide (NYSE:HLT) to a Buy rating after having it set at Neutral.Analyst John Staszak: """"We believe that the development of an effective coronavirus vaccine, which now seems more likely in the near ... https://t.co/NzH1LsDG4C"
1337103284935516160,2,They need to approve the damn vaccines already.  Get them in these peoples arms ASAP. https://t.co/qbmeHvyKks
1325882588389646336,2,I'm really looking forward to a working #COVID19 #vaccine. Once we have that all those silly anti-maskers can join the anti-vaxxers and we only need to mute/block one group on Twitter again! #CovidVaccine #coronavirusvaccine 😉
1334630045810380800,1,Does the Coronavirus vaccine cure this? https://t.co/1EX8c7waTU
1328310186138886147,2,Moderna vaccine is found highly effective at preventing COVID-19 https://t.co/9OttYF5FFk https://t.co/EUfCPJ9N20
1339576289636855809,2,"If you have eaten Chapli Kebab, you don't have to worry about what's in the covid19 vaccine"
1325861716178178049,2,The #vaccine is not going to give us #Christmas   But I do think it’s going to give us our lives back in 2021 🙏🏼   #Pressconference   #COVID19
1336435672387743744,2,The world must be allowed to choose between The Aexpirator and Vaccine to fight COVID19 pandemic. https://t.co/bIirf9QSkS
1326170425186013185,2,Wow! Amazing news of a potential vaccine for COVID-19 👏 @pfizer @BioNTech_Group   #Covid_19 #CovidVaccine #research #innovation https://t.co/W0dHeq3uOR
1325997150296281094,2,If vaccines are available for my 30th birthday I will fucking cry like an infant child https://t.co/LnRnXKK50Q
1325801424425455621,1,"😂 bruh.....he isnt the President. And for fucks sake, he didnt even help at all in pushing this vaccine through. I always knew you were dumb, but you have reached a new level of stupidity. Keep going and you might end up in Genius Book of World Records for tweeting bull shit. https://t.co/20EbVzDSRo"
1325770240526065664,2,Awesome #COVID19 news! 🎉  The @pfizer and @BioNTech_Group vaccine was found to be more than 90% effective in preventing #Covid_19 in participants without evidence of prior #SARSCoV2 infection. Also no serious safety concerns have been observed! 👏  PR 👉  https://t.co/56XoCMNE1Z https://t.co/CfFN7Wcvux
1326003981789745152,0,Why on Earth does ANYONE need a vaccine for a disease that has a 99% or better survival rate ? Let our God given immune systems deal with this disease. For the VAST majority of people with healthy immune systems antibodies seem to work just fine without any foreign intervention. https://t.co/MQcsCC0WyG
1339565775527534592,2,lol on the taxi to work i heard a sermon over the radio and the pastor literally said the only protection from coronavirus is the blood of Jesus and no one should take the vaccine because it won’t work. why is saying shit like that not illegal ? 🤣
1325794903331319808,0,"Eh, no thanks to vaccine. https://t.co/5EMX9zaNzC"
1325770625244405760,2,"This seems like fantastic news, but still trial data to gather during November. Covid-19 vaccine candidate is 90% effective, says manufacturer https://t.co/kvzXHIXU8x"
1345096924739764224,2,This is reprehensible. A pharmacist deliberately adulterated a batch of vaccine in order to “prove” that the vaccine doesn’t work.https://t.co/REZbOWOa50
1333754296765181954,1,@guardian Covid-19 vaccine makers lobby EU for legal protection Pharma body urges exemption from civil liability in case speedily developed inoculations go wrong... #vaccine #COVID19  https://t.co/sVnTQoNGWf
1325678445628710913,1,The latest Disruptanomics: #Economics in the Global #Economy! https://t.co/TbVN1sBinS #covid19 #vaccine
1325825244804820993,0,I don’t think they should even mention a #COVID19 vaccine until it’s 100% proven to work it’s just teasing ffs 🙄
1325770286793428993,2,Fantastic news!!!  Pfizer says early analysis shows its Covid-19 vaccine is 90% effective https://t.co/aXhYBkBl2A #COVID19 #vaccine
1328315160302411784,2,A second coronavirus vaccine has been proven to work as US pharmaceutical company Moderna today revealed its jab is 94.5 per cent effective – but the UK hasn't bought any of it.   Early results from the company's final stage of clinical trials bring another landmark success.. https://t.co/8RBjeXBRKI
1343847775474225152,0,This is what happens when they rush to do things for political gain and to make some sweet stock market money. Did they even test these vaccines up to two months? https://t.co/OGeY25CUxg
1333943502904897537,2,All I want for Christmas is for Hannukah Harry to vaccinate my grandma.   https://t.co/kta8z59qLH
1325862552002293766,0,"So there it is folks.All #coronavirus bs was a hoax put together by political class,Media and big Tech to get rid of #Trump .   #Pfizer  #vaccine #coronavirus"
1341814353125924864,2,"#Covid19 vaccines are safe. But let’s be clear about what ‘safe’ means.No #vaccine — indeed, no medical treatment — is completely free from side effects.https://t.co/2VR8w5iy0H via @statnews"
1325813899313213444,0,I’m not taking no damn rushed vaccine idc who approves it https://t.co/kFeMQmYkvk
1330986640358117377,1,Coronavirus updates: Third vaccine candidate up to 90% effective; November infections explode; Th... https://t.co/1RfoGdlwyF via @YahooNews
1329071267111002113,2,"@pfizer, you're saving the year!!! Hoping that your vaccine will clear all safety requirements. https://t.co/P3Q0K8HcFP"
1335830988031729664,1,'V-Day': UK prepares to administer first doses of Covid-19 vaccine  https://t.co/ziVvYwnHd2 https://t.co/pHvHbqyRQT
1325870326828425216,0,"Pfizer vaccine - Good news about the 90% effectiveness of what 10 people? (effective on what? severity? length of illness?), The next phase of 44,000 people ONLY 134 will get COVID to see if it works. The others are for safeness of vaccine on humans. This is a marketing scheme. https://t.co/PKRreBOVRr"
1337508111305891849,0,Have confidence in your immune system... Even the conventional flu vaccine is only 50% effective. The unproven politicized Covid-19 vaccines are being pushed on a virus that has 99.98% mortality rate... If you want get it a shot if not forget it! https://t.co/4iy6XUKRp0
1332314495633530881,1,"Ultra-cold freezers are in demand. Cold storage, cold enough to handle Pfizer’s new COVID-19 vaccine as soon as it is approved by the FDA for emergency use. https://t.co/4aAJG3TlCc"
1325836908161888259,0,Before you get too excited about what Pfizer is saying about their coronavirus vaccine  Remember that Pfizer took over the company that was responsible for fen phen   Where they lied to the FDA about the deadly side effects of that drug.
1329048936309395458,2,Some light of hope...   #coronavirus  #CoronavirusVaccine   Pfizer and BioNTech say their vaccine is '95% effective' and has passed safety checks  https://t.co/xBrvgiaKSG
1329569577156677632,1,"@JustinTrudeau you can't even get flu shots to citizens, flu shot can't be found in Ontario any where. Now you can't agree with your cabinet minister on how many covid19 vaccines are ordered? Do you have the ability to organize anything for the people of Canada? Your a joke"
1325898272586821632,1,"Do mRNA COVID-19 vaccines permanently alter human DNA, and target Chromosome 8 causing cancer and dementia etc?: https://t.co/bGlH8Ptac2 https://t.co/eyvPmpda46 @BusyDrT @DrWakefield @mercola @drjoshaxe @delbigtree"
1344406545443004418,2,"Feeling so honored to be a first tier vaccine recipient. Please wear your mask, stay safe, and get your vaccine when you can! #COVID19 #staysafemn https://t.co/r3MY4NG1Pr"
1343931539516772352,2,"@GavinWilliamson @CMO_England @MattHancock @BorisJohnson still using schools to pursue herd immunity. Schools are not controlled environments, there is no social distancing, this allows the variant &amp; other mutations to flourish. Putting vaccine efficiency at risk. https://t.co/5jmKMfSPFl"
1336572819556196352,0,I just fixed @GOVUK’s new Covid vaccine slogan to push Socialist-death-panel-infections for the elderly &amp; chronically-ill in the #UK: “COVID-19 [infection-shots]. Enjoy [death]. [Sacrifice] yourself.” 🤢💀 #saynotovaccine #brexit #freedom #coronavirus #maga #vaxxed
1341771868525629441,2,Well that's the second vaccine now approved for use in Canada. Good news!! https://t.co/5A4VbXJH6B
1329044412194721793,2,"i understand people’s hesitation to receive a vaccine made in such a short period of time, but, man, fuck me up. i’m getting this as soon as the hospital has it available for staff. https://t.co/oKwOsYLd5k"
1326051483645693953,2,@ABCWorldNews @ashishkjha @DavidMuir Congratulations President Trump on yet another promised WIN for the American people - A COVID-19 vaccine by Pfizer @realDonaldTrump 👏👏👏  #CovidVaccine  #COVID19  #America  #2020PresidentialElection  #BREAKING  #FactCheck  #Vaccin  #worldnews  #WorldNewsTonight   @SebGorka https://t.co/Z4W2QXN44q
1345560032411340800,0,"@ehdedaidei @KarenPaulsrud5 @drdavidsamadi Covid-19 has been mismanaged since the beginning, IMO. It was going to be bad, but didn't have to be such a disaster. Hard to trust vaccines when we couldn't trust info given out. Basically, nothing much was done. Diff. messages from diff people caused lots of chaos/confusion."
1345800548046528512,1,India Clears Two Coronavirus Vaccines for Emergency Use https://t.co/7DiyygLmem
1326124592822431744,0,"98% Recover WITH OUT, repeat after me, WITHOUT, the vaccine  https://t.co/HF5yAvxd3j"
1325771071971319809,2,Praise God. 🙌 I've been praying for this and I pray things keep moving forward in the right direction. Enough doses. Other vaccines to join. And folks willing to take it. https://t.co/Uc9IpC028G
1325673842749173761,1,Coronavirus Questions UK: Will there be a vaccine by Christmas?  https://t.co/V7r7yXA1RA
1328677700505128962,1,Who will be the first to get Covid-19 vaccines? https://t.co/lYO8s3tbgE    https://t.co/yRxMmjUDNQ
1326192498834771971,2,@BrianKempGA @realDonaldTrump No!  Under the leadership of #FAUCI and #SCIENCE we have developed a #COVID19 vaccine in record time.  This is HUGE news as we fight to protect the lives and livelihoods of ALL Americans. #gapol #coronavirus
1334050132862627840,0,"In a space of months, you guys have manufactured the Covid vaccine, but the HIV that has claimed millions of people are still waiting... Gasiya https://t.co/i0gQ57VCnn"
1326129063539388418,0,"@MattHancock No thanks Matt, you can keep your vaccine! Besides who needs a vaccine for a virus with a 99.99% recovery rate! It’s all just fear mongering bullshit anyway! #Plandemic #Agenda21 #ID2020 #Operationlockstep #Quantumtattoo #Coronavirus #Covid19 #Greatreset"
1326041513252409344,0,"Why would any Nation force an untested, no liability vaccine on its people for a virus with a 99.74% recovery rate?  It simply doesn't make sense for public health  It only makes sense if the motive is profit https://t.co/H9BYXQoghJ"
1325841130341109760,2,"This is fucking GREAT NEWS!!! This plus a Biden win has renewed my spirit. Y'all. We're gonna get thru this. There is light at the end of the tunnel.💖🇺🇲  ""Pfizer and BioNTech announce trial data showing COVID-19 vaccine is more than 90% effective""  https://t.co/4R3uXHvRxA"
1325929860942983168,1,"RNA a novel technology 2015 to prevent and treat disease as Coronavirus, Cancer, and reinforce the immune system.   Harvard and other as Pfizer Laboratories as applying RNA ti produce a new generation if vaccines.    https://t.co/HZyoniWwBK https://t.co/2XlqiUNPd5"
1325770582399574016,1,When will a coronavirus vaccine be ready? https://t.co/r0FEwv3eVQ
1325771092569559042,2,The same people in the comments saying they won’t take this vaccine are the same ones saying that they want life to go back to pre Covid - you can’t make this idiocy up https://t.co/OUCqHKjpUC
1325816924232617984,1,The man who took no effort to eradicate this virus will now take 100% credit for developing a vaccine. #Pfizer #COVID19
1326159726741229568,0,"So Matt Hancock is offering up the British public to be guinea pigs on a new, untested vaccine, without any recourse to compensation when things go wrong!  Coronavirus latest news: British public to be among first to receive Covid-19 vaccine https://t.co/UOWwYnyOR7 via @Telegraph"
1326820897949413376,1,SCIENCE FRAUD: Covid-19 vaccines were manufactured and stockpiled by the military long before they were tested and “approved” | Truth11 https://t.co/dynrPQAlIo
1325868177297977345,0,No thanks!!!! Don’t trust them or the vaccine! 😈 https://t.co/WWAQrXzfrk
1325833928045785088,2,"Fucking amazing. THIS is a good, correct Presidential response to @pfizer ##COVID19 vaccine announcement. Trump would say basically the opposite and smart people know it https://t.co/UYsFERJLeb"
1338161232998756353,0,"So do you know the long term effects of this ""make specific"" you talking about?Also why dont they just share the formula so we can personally inoculate ourselves?The reason vaccines take long is to verify it doesnt have any long term effect.Can you say that about this? https://t.co/H7doipjLbS"
1334638391992979457,2,"Our governor, Bill Lee is an idiot.   The Knoxville News-Sentinel: Tennessee schoolchildren won't be required to get a COVID-19 vaccine  https://t.co/JMxsMZY99J"
1326154574676324359,0,@mlchealth @healthdpt @BBCNewsNI No thanks to vaacine! Its a completely new type of vaccine called RNA never before used in humans 😳😲 I'll pass 🙄 #informedconsent  https://t.co/W5dix9oSTJ
1330276381780025346,2,Sorry to disappoint those retweeting this gloom and doom news about a Covid-19 vaccine. But hey Good News.... ☺ It's Fake News.... ☺ It's NOT TRUE and here's link to Reuters showing this. https://t.co/qeAJiNSCq0 https://t.co/VDG5rLUT96
1325972309405036551,0,"@CNN Not me #vacccine #IWillWait  Express is dangerous. In 2022 commercials will be like...  Did you or a loved suffer from the Express COVID vaccine from 2020. If so get in line, bring ☕️ and 🍩 it will be a while 🤦🏾‍♀️ #COVID19 https://t.co/oMn4xfwYbV"
1330229744462249984,1,"The #EU and the Pan American #Health Organization have partnered with the #Caribbean Public Health Agency to get purchase over 1M doses of the expected COVID-19 vaccine(s) for Caribbean Member States, 12 of which have signed up with the #Vaccine Alliance https://t.co/5tnamLwihX"
1346461084165799936,0,@barbaracrampton Plot twist! She got the coronavirus vaccine and now...she is patient zero! The 1st zombie of the apocalypse! https://t.co/08T24P1Cxe
1326129021369937926,0,Only fools will take this vaccine. https://t.co/LCVvlHGyML
1332233133140238336,2,"#UAE 🇦🇪 is leading in providing solutions, capabilities, and capacities to help the world get through this global #pandemic by sending by the end of 2021 more than 18 billion doses of the #COVID19 vaccine to the world 🙏 https://t.co/0YLn6067S9"
1325887410949943296,0,"#coronavirus #vaccine  They will give the poison to the elderly first, and when it kills them off, they will blame it on Rona 😞"
1338746924602519553,0,"@benmezrich @FireMountainGl1 @OlekPisera @AlexBerenson @pfizer And there are 34 strains of the Coronavirus, including the common cold, and no vaccine has ever been successful."
1325786815253639168,0,A vaccine that takes years to validate? Nahhh count me out I’ll take my chances https://t.co/8DQo46vpur
1341172349920563200,1,@GovRonDeSantis falsely reporting vaccination numbers?We don’t trust  you... https://t.co/7gEx80qZrd
1325710724526641153,1,"Concerned about global equitable access to potential #covid19 vaccines, some UK politicians support the IP waiver proposal currently on the table at the @WTO, writes @willrworley https://t.co/FLJ6q608Am"
1325815057222148096,0,"@AndrewYang @RedHourBen Yeah tremendous!! What does that mean, you fucking moron? Covid19 has a deathrate 0,036 %. So the vaccine is more effective in killing people??"
1325666178698600448,1,"@yesnicksearcy Biden will ""secure funds for ramping up coronavirus testing, acquiring additional protective equipment such as masks &amp; gowns, &amp; investing $25 billion in vaccine manufacturing &amp; distribution."" You know-things that are already being done by Trump. https://t.co/FJqm9fyS5l"
1325682504750129153,2,"Accessible, affordable COVID-19 testing, vaccine for the poor https://t.co/nbtoa1YVUJ"
1338293078101274624,0,Do younger people with a better than 99.5% chance of survival need to risk the possible negative affects of the vaccine? https://t.co/Fh0MFEVAk2
1325770315889315840,2,"Really big news. In the meantime keep eating the masks and social distancing. Covid-19 vaccine candidate is 90% effective, says manufacturer | Coronavirus | The Guardian https://t.co/2N87BctfUc"
1325819532548694017,0,"A new vaccine, 90% effective for a virus that's 99.6% recoverable? Seems the math just doesn't add up. 🤔 I'll pass on this inoculation. #COVID #COVID19 #coronavirus #StopTheLies"
1336711714453196800,0,@ParkNet504 @changeforRI Plus the manipulation of their data is worrying and ended up permanently disfiguring thousands of women. Disgusting. So no I won't have a Covid-19 vaccine bc I don't trust them to be transparent.
1338626333576925184,1,Just how long do Lockdowns have to go on before you become suspicious? Another 6 months? 12 months? 18? When does your naive trust in modern globalist government start to crumble? If ever! #Covid_19 #LockdownsDontWork #LockdownKills #LockdownsKill #CovidVaccine #coronavirus
1325792335029035009,0,This is on average how long a vaccine can is is supposed to take. While y’all ready to trust something they came up with in less than a year? ESPECIALLY when they still don’t FULLY understand it. NO THANKS. I’ll wait. #COVID19 https://t.co/M7ElM66hBz
1325785636817788928,0,"I'm not a big conspiracy person and honestly everyone who denies the coronavirus' existence can go fuck themselves. But it do be a bit sus when a day after Biden is elected president, two separate companies announce a CoVid vaccine that is over 90% effective :/"
1326174160444411906,0,Rate of recovery from COVID19 is 99.9% why would anyone use a vaccine with a 90% effectiveness rate? https://t.co/1CevQePdn9
1326156108386488322,1,Rapist Biden developing vaccines?  This mother fucker is phenomenal. https://t.co/gI3bUyryo5
1329066489866047490,0,Amazing how someone has bought a vaccine in so quick for the coronavirus that we haven't even had a year yet.......But they cannot find a cure for Cancer 'Hmmmm' Really make you think about things..
1344490056975749121,2,"Things are bad in Hamilton County - but by doing the things we need to do to say safe and getting ready for the vaccine, we can turn back COVID-19 and get back to normal. More info on how to do your part here: https://t.co/30sKwsnfVK https://t.co/UBTSgLej65"
1326227652940861440,1,Putin says Russia is about to register its third coronavirus vaccine @CNBC https://t.co/MX2K9nOCsV
1325820809240215552,2,"Exciting news! Nearly 44,000 subjects have participated with no serious side effects. The big question is how long immunity lasts. #COVID19 #vaccine #Pfizer  https://t.co/GIfIz2ZrML"
1326085939941224449,1,A coronavirus expert has claimed a vaccine 'will not end the pandemic' https://t.co/98I7VQHiYo
1337900056935067648,2,"@atrupar Dear @CDCgov - 30% of the population #MAGA (#WH @FoxNews @realDonaldTrump @GOP, #AntiVaxers, #TrumpCrimeSyndicate #ScottAtlas etc) don’t believe that #COVID19 pandemic 😷 is realGiven this, pls prioritize vaccination to the rest of USA &amp; then circle back to #MAGA in 2022@CNN https://t.co/ht7wTlJbZi"
1345505512461373442,2,"One issue, one priority, one thing that matters: tackling Covid-19 by bringing down infections and getting the population vaccinated. Everything else - Brexit rows, tampon tax, pulse fishing, etc - are distractions and playing to a government agenda. We see you @BorisJohnson 👀"
1329261613568888835,0,"@XeroAnnihilate @delayedqtrain @jessecase @Chinchillazllla I am not ignorant to the impact of Covid-19, a ""novel"" Coronavirus. MERs and SARs are also Coronavirus. This vaccine does not protect against them. There could be any number of novel new Coronaviruses. Chasing them with vaccines seems dubious I'll take a gas mask instead."
1341221998513549313,1,Against Christian Doctrine...Vatican Says Coronavirus Vaccines “Morally Acceptable” Even if Made Using Cells From Aborted Babies https://t.co/LJqDGT3uus
1333810588967981062,2,We’re making history! Moderna will apply for emergency FDA vaccine approval. Read this article to find out more! Covid-19 News: Live Updates - The New York Times (https://t.co/BFo0bDTap4)
1334036709265321985,1,"Coronavirus: UK approves Pfizer-BioNTech COVID-19 vaccine, first in world https://t.co/t03HYFpVCN"
1326140347743924225,1,Will you take a Covid-19 vaccine when it is available?  #CovidVaccine #Pfizer #Pfizervaccine
1329092109727621120,1,I was wondering how the vaccine worked... https://t.co/4yjHuiPwqO
1325867067589922818,1,"“The mRNA vaccine approach uses genetic material called mRNA to trick cells into producing bits of protein that look like pieces of the virus. The immune system learns to recognize and attack those bits and, in theory, would react fast to any actual infection.”  #COVID19"
1325799870456868867,0,"And what about the other 10%? 🤔  Thanks, but no thanks, Mike. I don't need a vaccine for something that has a 99.9% survival rate, and which only shows fatalities in people considerably older &amp; more infirm than me. https://t.co/Fkr9Y7WXmX"
1346178824195682305,0,"If that's the guy making the vaccines, (off which I'm certain that's not omah lay, could be his pastor maybe) obviously the vaccines won't work https://t.co/tlXtZxCgHQ"
1325827107709181955,0,How fucking predictable! Nobody wants your Bill Gates genecide vaccine so off you 🖕 https://t.co/AqfB4sRT3Q
1325879834556461064,0,Call me crazy 😛 but I’m gonna wait till after 2020 to get any vaccine fer COVID-19 😳..I just sayin😳🤦‍♂️😅 2020😳🤦‍♂️ https://t.co/3QPcBx2tMw
1340628202868404225,0,"Vaccines work for one strain.Now, with a new strain, another vaccine will be needed.And then there'll be a third strain.Another vaccine will be needed.Etc... https://t.co/KooqaNyLla"
1325836809859862535,2,I am curious if my Niece will be able to even have a covid19 vaccine because she has allergies. If she isnt able to we still gotta protect her somehow.
1346193109819023361,1,@ryanwilson747 @Breaking911 No it's is probably 95% effective after 1st dose. It just takes at least 10 days for that effect.https://t.co/U7mwtv5kTaSafety and Efficacy of the BNT162b2 mRNA Covid-19 Vaccine | NEJM
1325940903563964416,0,"If it's true that Pfizer have developed a vaccine for COVID, then I hope that I am the Pfirst to Pfuckin get it! #Pfizervaccine #COVID19 #vaccine #funny #comical #justsaying #gusman"
1325770262520979459,2,Will be wearing lashes and tan to get my vaccine https://t.co/pofSHoWmEP
1325802583324307460,2,"Good news already: Biden Coronavirus Task Force named, plan posted on transition website AND a successful vaccine announced!"
1325981757817151488,1,"TRUTH: This vaccine had nothing to do with the Trump administration and his Operation: Warp Speed. Claiming credit for the accomplishments of better people is the Trump way, so not surprised at this misinformation. #COVID19 https://t.co/pe5K1igohg"
1331853101695954945,1,"From #Syria to COVID-19 frontline, stateless scientist sets sights on vaccine Nowras Rahhal spent years studying to the sound of bombings &amp; artillery fire, using his phone torch to read when the electricity cut out at his #Damascus home. #Darayya #Germany https://t.co/MYh8Au4Xwn"
1326143384860307457,0,@globaltimesnews Only fools are willing to be first to try China-made #COVID19 vaccine --- the same birthplace of #WuhanCoronavirus   #FuckChina
1326085866608095232,0,"@mac499 @Nigel_Farage Spreading infection of a disease with a 99.997% survival rate if you are under 70 and healthy... Okay... And you know it says on the box the masks do not protect you from COVID19? Just making sure you know.  Oh but after being warned, beva good sheep and get the vaccine 😂"
1325773581461065735,2,"I love that Trump said ""uhh uhh coronavirus is going to bigly go away after the election just you watch"" and we all told him to fuck off and now there is an effective vaccine less than two days after Joe Biden won."
1343242561142591489,2,@marcorubio Shame you’re not using your position of power to advocate for vaccines and masks....while you get a vaccine wearing a mask. The hypocrisy is “breathtaking”. #COVID19
1328361716464447490,1,Stockmarkets flying on vaccine news https://t.co/PS6bzz5nK0  #stocks #shares #forex #COVID19
1325802602974617600,0,"You know we've entered really stupid territory when they're all demanding that even those of us who had COVID-19 should take the vaccine, because reasons. No thanks!"
1326062530012340224,1,Coronavirus: The married couple behind the successful Pfizer COVID vaccine | Came to Germany as Turkish Migrant worker kids —- inspiring couple https://t.co/iR4UHRUXFH
1346866480021966848,2,"@TheAdaaa If you are my friend and i mention your name  below 👇🏼please avoid me for the next 12 months,I told you guys but you didn't listen to me,see you see elegushi beach see Covid19, 🙆🏽‍♂️😭 Kingsley,jimmy, emeka, Joshua IfeoluwaChiamaka.See you after I have taken Covid19 vaccine"
1326121661800849409,2,"@IFLScience So I wonder if those who deny Covid-19 exists will refuse the vaccine, and if all the anti-vaxxers will say no thank you too? And those scared of the secret microchip that will then control them? Could be a form of natural selection, removing the lunatics from the gene pool."
1325799883861848065,0,I completely agree with you @DrSamwho &amp; I won’t take the vaccine either https://t.co/13t9DZPzGC
1329079183855611907,2,"If it is safe and recommended, I'll take it. And encourage other people with antibodies to do the same.  #covid19 #coronavirus #vaccines https://t.co/vO68FrFiu5"
1334527911366455302,0,"CNN headlines:“Obama, Bush, and Clinton say they will take the COVID-19 vaccine publicly to gain public trust.” A little late for the public trust angle. Some of the most sideways leaders we’ve had are promoting this?  Especially since CNN reported it, I’m not going near it."
1325834202529599488,1,vaccine comes out right after election is over what the fuck did i say https://t.co/VW1oAy8LL0
1325795639150616576,2,A Great one to know that #COVID19 #vaccine offering 90% protection. Congrats 👏👏@BioNTech_Group @pfizer  #CovidVaccine 🤗
1336356020432621572,2,I'm very proud that our federal government has secured an agreement to receive thousands of the initial doses of Pfizer-BioNTech’s COVID-19 vaccine in December!Now it's @fordnation's turn to step up to the plate with distribution... #onpoli #cdnpoli https://t.co/hFpaxjnl4S
1325789053892124673,0,"@rosskempsell We have very good communications. We will not accept teh Josef Mengele coronavirus ""vaccines"" no matter which Nazi wants to push it on the people. Fuck #Agenda21 genocide plan. #genocide #CrimesAgainstHumanity"
1335085676526702592,1,Will COVID-19 vaccine be mandatory for Americans? Here's what US President-elect Joe Biden has to say https://t.co/1KKJwbeZSV Will COVID-19 vaccine be mandatory for Americans? Here's what US President-elect Joe Biden has to say https://t.co/0rzRYLYh4P Zee News US President-ele… https://t.co/UZu2FLbxQj
1329061714596388869,2,"Amazing how fast we developed the Covid-19 vaccine. It took humanity thousands of years and lots of testing (poultices, spells, leaches etc) for humans to develop the first ones."
